Simulation	SoftwareName	JaamSim	-
Simulation	SoftwareVersion	2023-09	-
Simulation	ConfigurationFile	C:\Users\User\OneDrive\Documents\JaamsSim_Trying\FinalProject-4550\FinalProjectSimulation.cfg	-
Simulation	ScenarioNumber	10.0	-
Simulation	ScenarioIndex	{ 10 }	-
Simulation	ReplicationNumber	1.0	-
Simulation	RunNumber	10.0	-
Simulation	RunIndex	{ 10 }	-
Simulation	PresentTimeAndDate	Jan 10, 2024 23:54	-
Simulation	InitializationDuration	0.0	h
Simulation	RunDuration	800.0	h
Simulation	PresentSimulationTime	0.0	h

this.SimTime/1[h]	this.obj	this.obj.StateTimes("EntranceQ1Time")	this.obj.StateTimes("EntranceQ2Time")	this.obj.StateTimes("EntranceQ3Time")	this.obj.StateTimes("EntranceQ4Time")	this.obj.StateTimes("FoodQTime")	this.obj.StateTimes("RolarCoasterQTime")	this.obj.StateTimes("CarouselQTime")	this.obj.StateTimes("WaterRideQTime")	this.obj.StateTimes("FerrisWheelQTime")	this.obj.StateTimes("CableCarQTime")
1.1484336369444443	VisitorArrivalGenerator_4	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
1.6758445416666665	VisitorArrivalGenerator_15	0.033335126388888886[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
2.696868255277778	VisitorArrivalGenerator_25	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
2.8895258688888887	VisitorArrivalGenerator_27	0.012954617777777778[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
3.045490073611111	VisitorArrivalGenerator_35	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
3.603936583333333	VisitorArrivalGenerator_38	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
3.7589608316666667	VisitorArrivalGenerator_13	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	1.9811154299999998[h]	0.0[h]
3.8227084116666665	VisitorArrivalGenerator_43	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
4.023416653611111	VisitorArrivalGenerator_41	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
4.890753465277778	VisitorArrivalGenerator_50	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
4.932591263888888	VisitorArrivalGenerator_49	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
6.6025152758333325	VisitorArrivalGenerator_59	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
6.605795776388888	VisitorArrivalGenerator_57	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
6.675040143333334	VisitorArrivalGenerator_60	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
6.880013187222222	VisitorArrivalGenerator_68	0.0[h]	0.0[h]	0.0[h]	0.027856650277777777[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
7.712074504166666	VisitorArrivalGenerator_39	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	3.8899347424999995[h]
7.7470152416666656	VisitorArrivalGenerator_71	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
7.833462773888889	VisitorArrivalGenerator_70	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
8.38783119	VisitorArrivalGenerator_66	0.0[h]	0.21399451694444446[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	1.1588875813888888[h]
8.826823180833333	VisitorArrivalGenerator_31	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	1.9634070105555554[h]	3.204455338611111[h]
10.957252127777778	VisitorArrivalGenerator_95	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
11.884559833888888	VisitorArrivalGenerator_51	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	6.184173073888888[h]	0.0[h]
14.616461951666667	VisitorArrivalGenerator_82	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	4.470209096111111[h]
14.738845515	VisitorArrivalGenerator_112	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
17.312476127777778	VisitorArrivalGenerator_117	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
18.245420830833336	VisitorArrivalGenerator_127	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
18.308503809444442	VisitorArrivalGenerator_125	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
18.329025423333334	VisitorArrivalGenerator_129	0.06645703916666666[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
18.659801414999997	VisitorArrivalGenerator_128	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
19.729981756944444	VisitorArrivalGenerator_138	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
19.768702010555554	VisitorArrivalGenerator_143	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
19.80270495583333	VisitorArrivalGenerator_140	0.05280052166666666[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
19.831493795277776	VisitorArrivalGenerator_142	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
19.89752353833333	VisitorArrivalGenerator_146	0.0[h]	0.0[h]	0.07811021166666667[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
20.024564749722224	VisitorArrivalGenerator_147	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
20.209002041944444	VisitorArrivalGenerator_149	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
20.370949306944443	VisitorArrivalGenerator_154	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
20.396718188333335	VisitorArrivalGenerator_153	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
20.51532075638889	VisitorArrivalGenerator_157	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
20.669616955	VisitorArrivalGenerator_92	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	3.6037247936111108[h]	6.21982167[h]
20.78261815972222	VisitorArrivalGenerator_23	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	17.53980659333333[h]	0.0[h]	0.0[h]	0.0[h]
20.78261815972222	VisitorArrivalGenerator_12	0.0[h]	0.01597457611111111[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	16.72629128333333[h]	0.0[h]	2.2286847516666666[h]	0.0[h]
