Simulation	SoftwareName	JaamSim	-
Simulation	SoftwareVersion	2023-09	-
Simulation	ConfigurationFile	C:\Users\User\OneDrive\Documents\JaamsSim_Trying\FinalProject-4550\FinalProjectSimulation.cfg	-
Simulation	ScenarioNumber	6.0	-
Simulation	ScenarioIndex	{ 6 }	-
Simulation	ReplicationNumber	1.0	-
Simulation	RunNumber	6.0	-
Simulation	RunIndex	{ 6 }	-
Simulation	PresentTimeAndDate	Jan 10, 2024 23:54	-
Simulation	InitializationDuration	0.0	h
Simulation	RunDuration	800.0	h
Simulation	PresentSimulationTime	0.0	h

this.SimTime/1[h]	this.obj	this.obj.StateTimes("EntranceQ1Time")	this.obj.StateTimes("EntranceQ2Time")	this.obj.StateTimes("EntranceQ3Time")	this.obj.StateTimes("EntranceQ4Time")	this.obj.StateTimes("FoodQTime")	this.obj.StateTimes("RolarCoasterQTime")	this.obj.StateTimes("CarouselQTime")	this.obj.StateTimes("WaterRideQTime")	this.obj.StateTimes("FerrisWheelQTime")	this.obj.StateTimes("CableCarQTime")
1.1551931575	VisitorArrivalGenerator_10	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
1.254107828611111	VisitorArrivalGenerator_18	0.0[h]	0.029156206388888887[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
1.6462912355555555	VisitorArrivalGenerator_27	0.0[h]	0.012101261111111112[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
1.6646865025	VisitorArrivalGenerator_28	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
2.4885294072222224	VisitorArrivalGenerator_35	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
2.5644394741666665	VisitorArrivalGenerator_17	0.03686880777777778[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	1.051817408888889[h]	0.0[h]
3.3374150038888883	VisitorArrivalGenerator_39	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
4.430435275833333	VisitorArrivalGenerator_43	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
4.465830181666666	VisitorArrivalGenerator_47	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
5.570249593333333	VisitorArrivalGenerator_37	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	2.5571856102777777[h]
6.319132432222221	VisitorArrivalGenerator_56	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
7.52467679611111	VisitorArrivalGenerator_64	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
7.913759562499999	VisitorArrivalGenerator_53	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	2.1181189755555554[h]	0.0[h]
7.935165330555556	VisitorArrivalGenerator_69	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
8.43389364361111	VisitorArrivalGenerator_71	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
8.993321031666667	VisitorArrivalGenerator_78	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
9.215515431944445	VisitorArrivalGenerator_80	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
9.531575763888888	VisitorArrivalGenerator_86	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
10.102971110277776	VisitorArrivalGenerator_49	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	5.111313450277778[h]
10.318473180277778	VisitorArrivalGenerator_95	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
10.922344169166667	VisitorArrivalGenerator_98	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
11.024021837777777	VisitorArrivalGenerator_97	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
11.492330446388888	VisitorArrivalGenerator_120	0.0[h]	0.0[h]	0.017456680833333335[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
11.508158029999999	VisitorArrivalGenerator_117	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]	0.0[h]
